Date,Message,Image Link,Likes,Comments,Shares,Link Clicks,Engagement,Reach,Organic Reach,Impressions
2023-02-04,"Tomorrow is your last day to apply to become a 2023 CAP Red Coat! 🎓⁠
⁠
Don't miss your chance to be part of the 15th anniversary CAP class and receive world-class education from some of the best in the drinks industry at Tales of the Cocktail 2023! Applications close at the end of day on 2/5, find it at the link in bio!🔗⁠
⁠
#CAPRedCoat2023  #CAP2023 #TalesoftheCocktail2023 #totc2023 #totcf⁠
⁠
@cocktailapprentice | @tkallies | @crisdehlavi | @slayy_her | @girlnamedju | @alexbsmith1 | @courvoisierusa | @campariusa | @crownroyal | @josecuervotequila | @sazerachouse",https://scontent-fra5-1.cdninstagram.com/o1/v/t16/f1/m82/524D2CFC11243776D869C30A0EB5DCA4_video_dashinit.mp4?_nc_ht=scontent-fra5-1.cdninstagram.com&vs=935551071134919_1192763367&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC81MjREMkNGQzExMjQzNzc2RDg2OUMzMEEwRUI1RENBNF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dHS3BwQlA3T0JKRXEtd0RBRU9XTlNVRU9xc2ZicV9FQUFBRhUCAsgBACgAGAAbAYgHdXNlX29pbAExFQAAJriFqbrD6dVAFQIoAkMzLBdAN%2Bn752yLRBgSZGFzaF9iYXNlbGluZV8xX3YxEQB1AAA%3D&ccb=9-4&oh=00_AYAoMRhBytTYFpJbCFEllHs-JKOzEhExon3-q-XiTQG7pw&oe=66F53037&_nc_sid=1d576d,244,2,,,299,15625,,
2023-02-05,"We 'Loki' love a Norse Mythology reference!😉 Enjoy the 🏛Valhalla Garden Gimlet🏛 from @cocktailcircus_! ⬇️⁠
⁠
🏛 45 ml Aquavit⁠
🏛 20 ml Lime juice⁠
🏛 20 ml Elderflower Cordial⁠
🏛 3 Drops of Chili Bitters or a muddled slice of thick Red Chili.⁠
⁠
🏛 Shake and Double Strain over ice cubes in a Tajin spice rimmed rock glass.⁠
⁠
TOTCF aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels at the link in bio!🔗⁠
⁠
#totcf",https://scontent-fra3-1.cdninstagram.com/v/t51.2885-15/328807920_1224780344814079_222609299264459160_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=TnkPsunaHd0Q7kNvgEM5GnE&_nc_ht=scontent-fra3-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYCt57TZ2QgijlGje4khS9CCyD5Bes7Y41guq0M6UW8eRA&oe=66F910DE,161,0,,,176,6939,,7624
2023-02-07,"The exchanging of business ideas, tactics, innovations and products has always been a Tales of the Cocktail opportunity!🗣 ⁠
⁠
Year after year, TOTC Business Seminars cover topics ranging from the digital future of bar education to the importance of redefining compensation, recruitment and retention for the industry as a whole!⁠
⁠
What started as an annual walking tour of New Orleans bars has now become the global idea exchange for the drinks industry. Learn more about TOTC Business Seminars and what attendees might expect from them at #totc2023 at the link in bio!🔗⁠
⁠
#TalesoftheCocktail2023 #totc #totcf",https://scontent-fra5-1.cdninstagram.com/v/t51.2885-15/329558860_583349360472198_1217819399191452302_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=cihq3M9xC24Q7kNvgGtTaRX&_nc_ht=scontent-fra5-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYBbwij4r3A7CU30JYXKt8Hs7EOINizrhaMQ9HYZdNpW7Q&oe=66F9303E,139,3,,,143,4859,,6077
2023-02-09,"Don't get us 'tarted' on this tangerine dream — Enjoy the 🍊Satsuma Smash🍋 from @tincture_bell at @emerils! ⬇️⁠
⁠
🍊 1.5 oz Bourbon⁠
🍋 .75 oz Cocktail and Sons Mint and Lemon Verbena Syrup⁠
🍊 .75 oz Acid-adjusted Satsuma Juice⁠
⁠
📸: @katkimballphoto⁠
⁠
TOTCF aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels at the link in bio!🔗⁠
⁠
#totcf",https://scontent-fra3-1.cdninstagram.com/v/t51.2885-15/329797172_208436885031810_8118781855155295447_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=nu6Aw_Xgd5cQ7kNvgHy0wcf&_nc_ht=scontent-fra3-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYCBzuLEMBETbonBJArBTZsWJFwjKtCiCE3I2buyoR67LA&oe=66F922C5,206,5,,,237,6724,,7037
2023-02-10,"Join us in recognizing #BlackHistoryMonth, celebrating DC's 2017 Cocktail Queen, @kapri.possible, and trying her ✨We Don't Need Roads✨ cocktail!⁠
⁠
As a bartender, educator, event organizer, and president & founder of Chocolate City's Best (CCB), Kapri has been acknowledged on multiple media platforms. In her new editorial, ""Back To The Future: Analyzing our growth in the past to be better for the future,"" she explores a history of the drinks industry's record in recognizing diversity, the present need to create safe workspaces for people of color, and the work ahead for the industry to truly contribute to the community.⁠
⁠
Read the full editorial at the link in bio.🔗⁠
⁠
#BHM #totcf #totc2023heritagemonthseries",https://scontent-fra3-1.cdninstagram.com/v/t51.2885-15/330388245_707437177589586_7722164223214559416_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=B1q870hsbR4Q7kNvgEldZ86&_nc_ht=scontent-fra3-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYCyRcQ13kHQpYknNxSvzVXPhOlVq9LeL1g4nhNupSsJVw&oe=66F92285,160,5,,,185,5188,,6594
2023-02-11,"It should be ill-eagle for a drink to look this cute!🥺 Check out the 🐣Baby Bird🐣 from @kmfp at @Supergeil in Detroit, MI! ⬇️⁠
⁠
🐥 @twojames Brown Butter-Washed Rum⁠
🐥 Bitter Orange Liqueur⁠
🐥 Falernum⁠
🐥 Cider Reduction⁠
⁠
TOTCF aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels at the link in bio!🔗⁠
⁠
#totcf",https://scontent-fra3-2.cdninstagram.com/v/t51.2885-15/330367464_578121580879075_5390862927198074027_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=i859vXpi5N8Q7kNvgHkPWxP&_nc_ht=scontent-fra3-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYDCVMi0Yey06A7wbi2gqKp15u-8eowzZj1xqoIa6JlRJA&oe=66F91EE7,587,8,,,647,16287,,16858
2023-02-12,"What started as an initiative with @fohealth and @lushlifeproductions to bring voices of all service-related communities together for COVID-19 relief efforts evolved into so much more!✨⁠
⁠
In 2021 and 2022, our Full Hands In/Full Hands Out series highlighted heritage stories and professional development mentoring from leaders in the industry, with topics including how to negotiate like a pro and bringing more humanity back into hospitality.⁠
⁠
Find all previous episodes at the link in bio.🔗⁠
⁠
#TOTCF #FHIFHO2022 #FOH",https://scontent-fra5-1.cdninstagram.com/v/t51.2885-15/330592724_217220650720757_918306387770464083_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=LlJy_tJ2HF8Q7kNvgHLK-HA&_nc_ht=scontent-fra5-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYCQBe1Z8kuk73Uwh_uAFPzMlOSA_1ucnz8QcALJCEhXAA&oe=66F93CD6,69,0,,,75,4127,,5577
2023-02-14,"This combination of flavors just makes 'scents.'🙌 Check out this recipe for the 🕯Vesuvian Candle🕯 from @yolannasville at @thejosephnashville! ⬇️⁠
⁠
🕯 Smith & Cross Rum⁠
🕯 Pedro Ximénez Sherry⁠
🕯 Amaro Nardini⁠
🕯 Rivers Royale Grenadian Rum⁠
⁠
TOTCF aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels at the link in bio.🔗⁠
⁠
#totcf",https://scontent-fra5-1.cdninstagram.com/v/t51.2885-15/331049536_1822146448159173_6688243716528723164_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=ZEqY5-76DDsQ7kNvgHjBJiX&_nc_ht=scontent-fra5-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYBZf58QMEmXOoswWD3PVF1fGiwvja7-v1EJpi6QJng_2Q&oe=66F91D26,334,5,,,406,9478,,10159
2023-02-15,"You only have 1️⃣ week left to submit your nominations for the 17th Annual Spirited Awards!🏆⁠
⁠
That means it's time for a Spirited Awards 1️⃣0️⃣1️⃣ — Here are quick facts regarding the nomination process for 2023:⁠
⁠
➡️ Categories open for public nomination are NOT based on the volume of nominations submitted - You can recognize a bar professional, establishment, ingredient and/or media.⁠
➡️ It only takes ONE nomination to be considered for a 2023 Spirited Award® - Self-nominations are both accepted and encouraged.⁠
➡️ Anyone can nominate for a Spirited Award, even yourself!⁠
⁠
Submit your nomination today at the link in bio!🔗⁠
⁠
Special thanks to @Forbes, the Official Media Partner of the 2023 Spirited Awards.⁠
⁠
#2023SpiritedAwards #SA2023 #SpiritedAwards #totc2023 #totc #TalesoftheCocktail2023 #totcf",https://scontent-fra5-1.cdninstagram.com/v/t51.2885-15/331011411_766464517734132_3517230968377241320_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=LJEyaglBGSkQ7kNvgEn17ga&_nc_ht=scontent-fra5-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYCd1jwqJgIe5FcGsebnAvW7iN1z_R0Ti48XXSyz7UY0Wg&oe=66F91106,289,6,,,448,13012,,13974
2023-02-16,"The ✨Brisingamen✨ is just as brilliant as the golden necklace it's named after! Enjoy this North Sea Tiki popup recipe from @socksorneat, @bobbybevnaps, @bringinthepete and @nine_worlds_popup! ⬇️⁠
⁠
⚡️ Strawberry Lemongrass Vodka⁠
⚡️ Swedish Punsch⁠
⚡️ Cloudberry⁠
⚡️ Crab Apple Verjus.⁠
⁠
⚡️ Garnish with Strawberry Leather⁠
⁠
📸: @jimijam⁠
⁠
TOTCF aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels at the link in bio.🔗⁠
⁠
#totcf",https://scontent-fra5-1.cdninstagram.com/v/t51.2885-15/331134197_5942120799157130_5250494403951082378_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=qzlMWvZhz9oQ7kNvgGgHJ36&_nc_ht=scontent-fra5-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYA3aA2rMeufyaGnL2hQZUJSlk3T3e7oIsrtPdO-byUSlA&oe=66F93D44,344,6,,,391,8351,,9056
2023-02-17,"We're continuing to celebrate #BlackHistoryMonth through 2️⃣ informative & enlightening Full Hands In/Full Hands Out episodes from 2020 — Both centered on the Black experience in the drinks industry:⁠
⁠
🔘 ""Cheers to Black-Owned Spirits"" — @forthecocktailculture's LaShana Daniels and @willdrinkfortravel's Ashlee Tuck met with Black producers to discuss the processes, barriers, and innovations behind black-owned brands.⁠
🔘 ""Black. Queer. And Still Here."" — TOTCF Grants Advisory Committee Member @chrscab hosted a panel discussion with six prominent LGBTQ+ Black bartenders to discuss the obstacles they have faced when finding their place in an industry that doesn't seem diverse at first glance.⁠
⁠
Find both episodes at the link in bio.🔗⁠
⁠
@nayanaferguson | @anteeltequilas | @ceo_fd | @foudrevodka | @thebestjasonintheworld | @guidancewhiskey | @shayswood | @HHBespokeSpirit | @adiossuave | @montfleurduvin | @fatbobby295 | @shinjuwhisky | @thedrinkingcoach | @trophypony | @darelmiller | @simonemims | @perowowshestall | @rum_maven⁠
⁠
#BHM #TOTCF #FHIFHO2022 #FOH",https://scontent-fra3-2.cdninstagram.com/v/t51.2885-15/331287654_940561693941934_7495540819963947536_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=gN4PFWCuq8cQ7kNvgFnKM7O&_nc_ht=scontent-fra3-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYDLtrhAdGaoVm47W3yM3FTroOY6VdvPnLZFZrkxDab_Wg&oe=66F910E2,93,4,,,107,4460,,5871
2023-02-18,"Cabernet? More like caber-yay — It's #DrinkWineDay!🎉 Check out this recipe for the 🍷Nectar of the Goddess🍷 from @ebbydranks at @theplaidrabbitetx! ⬇️⁠
⁠
🍷 2 oz @bluenectartequila's Reposado Tequila⁠
🍷 1 oz Lime Juice⁠
🍷 0.75 oz Agave Syrup⁠
🍷 Egg White⁠
🍷 1.5 oz @coppolawine's Cabernet Sauvignon⁠
⁠
TOTCF aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels at the link in bio.🔗⁠
⁠
#totcf",https://scontent-fra3-2.cdninstagram.com/v/t51.2885-15/331609917_508906491406241_5727223062556379796_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=XXnUpmKDqLgQ7kNvgFPvnYt&_nc_ht=scontent-fra3-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYBlfW9BqWzRTZpXLF114wlVQMxTGljtT1AeLCx-ljwWog&oe=66F94224,996,12,,,1236,24266,,25676
2023-02-20,"Congratulations to the 2023 Most Imaginative Bartender @bringinthepete!🎉⁠
⁠
Peter Hannah of Orlando, FL has been named the winner of TOTCF & @bombaysapphireus’s competition centered around bartenders' creative passions and how they’re inspired behind and beyond the bar. ⁠
⁠
Pete will receive a $20,000 creative grant towards his Canvas Project concept Late Nite LTD, a consultancy to design hospitality residencies that showcase underrepresented heritages of local communities to create educational and immersive experiences. Check out @nine_worlds_popup to see the first iteration! Congrats Pete!⁠
⁠
📸: @shannonshootscocktails⁠
⁠
#MIB2023 #bombaysapphire",https://scontent-fra3-1.cdninstagram.com/v/t51.2885-15/328966512_1188633222012911_2599539916768645855_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=Mq2eeufHEwwQ7kNvgGy7cFT&_nc_ht=scontent-fra3-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYBTaVllhtkYV1hcXVKlV8gDd1gkSM2pn_vmj1BoQ2DFXQ&oe=66F919B6,283,6,,,301,6828,,8764
2023-02-21,"Happy #MardiGras!🎉 While it's just Tuesday to many others, today we're celebrating our kinship with the city of New Orleans– the home of Tales of the Cocktail– with a recipe to help you create the 🎊Perfect Mardi Gras!🎊 ⬇️�⁠
⁠
✨ Indulge in the revelry, community, and culture.�⁠
✨ Be authentically you.�⁠
✨ Be unapologetically you.⁠
✨ And finally, vitalize — Celebrate the vibrancy, adaptability, and unmatched kinetic energy that you and those around you hold.�⁠
⁠
This is our recipe for a perfectly shared Mardi Gras experience. We can't wait to celebrate with everyone again in July!⁠
⁠
#totcf",https://scontent-fra5-2.cdninstagram.com/v/t51.2885-15/331965253_592803232388951_2839515973665347535_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=bHkwxaXVTDIQ7kNvgHgLvYh&_nc_ht=scontent-fra5-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYBaFZJGbzuFOLsGLTnLZXPz85F7DXye1X1s-vVdd2Pnig&oe=66F918CB,106,0,,,107,3386,,4483
2023-02-22,"Marg' our words, this cocktail is a keeper!🤩 Celebrate #MargaritaDay with the 🍹Sea Salt Margarita🍹 from @willis_766 at @megumialmaza! ⬇️⁠
⁠
🍹 Tequila⁠
🍹 Orange Curaçao⁠
🍹 Native Lime (Banzahir)⁠
🍹 Salted Beer Air⁠
⁠
TOTCF aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels at the link in bio.🔗⁠
⁠
#totcf",https://scontent-fra3-1.cdninstagram.com/v/t51.2885-15/332178139_1251434069092442_3058610629024941780_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=tIIQohu0H8kQ7kNvgE35YsT&_nc_ht=scontent-fra3-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYCKMtU8ZTFNA0DcfYSMn_cbJKB6iqF36qkqk9kRB_WZlQ&oe=66F90E96,186,4,,,203,6141,,6440
2023-02-24,"Happy #WorldBartenderDay to our global family! Today we celebrate your innovation, your enthusiasm, and our shared love for drinks. We're doing so with @daniel__hammer at @hanse_lounge and the 🥜Peanut Butter & Banana🍌 cocktail! ⬇️⁠
⁠
🍌 Plantation Xaymaca Rum⁠
🥜 Peanut Butter⁠
🍌 Banana Oleo Saccharum⁠
🥜 Salt Saline 10%⁠
⁠
TOTCF aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels at the link in bio.🔗⁠
⁠
#totcf #BartenderDay",https://scontent-fra3-1.cdninstagram.com/v/t51.2885-15/331987900_3322800751315590_3447852867575683667_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=PvoXDvA-A1IQ7kNvgF5yJDc&_nc_ht=scontent-fra3-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYAwkxF9ly2tdv4skawDIe4zZzoCTRg2Jtwb4fzhB6ptiw&oe=66F93D04,300,4,,,326,8045,,8638
2023-02-25,"In Tales of the Cocktail Culture Seminars, attendees can uncover the past, celebrate the present, and envision the future of the drinks industry.🍹✨⁠
⁠
From an exploration of the earliest distillation books to frozen drinks and blended whiskey workshops, TOTC Culture Seminars have educated conference-goers on the shifting & evolving atmosphere of our industry for countless years!⁠
⁠
What started as an annual walking tour of New Orleans bars has now become the global idea exchange for the drinks industry. Learn more about TOTC Culture Seminars, and what attendees might expect from them at #totc2023 at the link in bio.🔗⁠
⁠
#TalesoftheCocktail2023 #totc #totcf",https://scontent-fra5-2.cdninstagram.com/v/t51.2885-15/332816042_198444926198135_1888401652604567750_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=dB9zvSik5CMQ7kNvgG_hk39&_nc_ht=scontent-fra5-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYBgNymwZTXFEoVgbf1zOjLokDfCK0oPH0npjjZYw-oYmw&oe=66F91DCB,203,6,,,219,6982,,9454
2023-02-26,"Wondering whether or not you should celebrate #KahluaDay? Just brew it!☕️ Enjoy the iconic coffee liqueur with this ☕️Espresso Martini☕️ from @duemani.aspen! ⬇️⁠
⁠
☕️ Stoli Vanilla Vodka⁠
☕️ Baileys⁠
☕️ Kahlua⁠
☕️ Lavazza Espresso⁠
⁠
TOTCF aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels at the link in bio.🔗⁠
⁠
#totcf",https://scontent-fra5-1.cdninstagram.com/v/t51.2885-15/333946776_911360293337855_4867146189600129394_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=fJkU3ov-HUEQ7kNvgGltZdn&_nc_ht=scontent-fra5-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYAoSy7YwtD1e_CUSDm1VEGUOfP5iR_gmmr5FC10f9uIVw&oe=66F90CD7,162,2,,,181,6521,,7055
2023-03-03,"Dame Hall of Fame is now the Tales of the Cocktail Catalyst Luncheon!✨⁠
⁠
Founded in 2012, Dame Hall of Fame created an opportunity for women in the industry to come together and celebrate accomplishments not commonly recognized by other bar awards. While this intention has not changed, it has been broadened to divest from the gender binary so as to be inclusive of all genders, including people who are non-binary and trans. ⁠
⁠
The reframe has been several years in the making and is based on feedback from the collective of past inductees who hope to make this a supportive space for all current and future members. By introducing the Catalyst Luncheon, the group has not only positioned itself as a collective of diverse changemakers but also as a catalyst for the industry to continue inspiring their peers!⁠
⁠
Learn more about the Tales of the Cocktail Catalyst Luncheon, previous Tales Catalysts, and more at the link in bio!🔗",https://scontent-fra3-1.cdninstagram.com/v/t51.2885-15/328556830_610835953767982_4474887138912433944_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=-COHwZQhxTQQ7kNvgHCEEJb&_nc_ht=scontent-fra3-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYBDhwAaruV3Psfln5eWWjfCx5k61m3OvI3SdXU_8AK4Mg&oe=66F91044,203,6,,,250,7041,,9228
2023-03-04,"In the inspiring words of Brian Fantana, ""It stings the nostrils. In a good way."" Enjoy this recipe for the 🐈‍⬛Sex Panther🐈‍⬛ from @dragonflydetroit! ⬇️⁠
⁠
🐈‍⬛ Monkey Shoulder⁠
🐈‍⬛ Yellow Chartreuse⁠
🐈‍⬛ Banane Du Brasil⁠
🐈‍⬛ Peanut⁠
🐈‍⬛ Chamomile⁠
🐈‍⬛ Lemon⁠
⁠
📸: @samanthajofoodphotography⁠
⁠
TOTCF aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels at the link in bio!🔗⁠
⁠
#totcf",https://scontent-fra3-2.cdninstagram.com/v/t51.2885-15/333740146_957385882336653_3138006405991929645_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=xJYjlN699EQQ7kNvgGG3yIA&_nc_ht=scontent-fra3-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYDgIhMe4cUYG6UL9cG9_mza7PJri8k8mmILp69OO--EuQ&oe=66F919E6,221,3,,,253,6392,,6840
2023-03-05,"We couldn't have said it better ourselves — Celebrate #AbsintheDay with the recipe for 🧡Absinthe Makes The Heart Grow Fonder🧡 from Tony Andretti of @homebarculture! ⬇️⁠
⁠
🧡 45ml Tarquin’s Cornish Dry Gin⁠
🧡 5ml La Fée Parisienne Absinthe⁠
🧡 10ml Luxardo Maraschino Liqueur⁠
🧡 5ml Cherry Heering⁠
🧡 5ml Campari⁠
🧡 25ml Pink Grapefruit Juice⁠
🧡 5ml Simple Syrup⁠
🧡 10ml Chilled Water⁠
⁠
🧡Garnish with Grapefruit Twist⁠
⁠
TOTCF aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels at the link in bio!🔗⁠
⁠
#totcf",https://scontent-fra3-2.cdninstagram.com/v/t51.2885-15/330453999_924560728688132_2785099772375960918_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=5bFTb4rFidAQ7kNvgEKFrrH&_nc_ht=scontent-fra3-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYA7BCd4p00XKI1KIbW04wPL4V1Z2I4pg1ghi0M3fvkS6Q&oe=66F917A7,224,2,,,265,8535,,9112
2023-03-06,"Gathering with us in the heart of the French Quarter for Tales of the Cocktail 2023?🥂 Book your stay today using one of our hotel blocks: ⁠
⁠
📍 Hyatt Centric French Quarter (@hyattcentricfrenchquarter),⁠
📍 Courtyard Marriott Iberville,⁠
📍 Four Seasons (@fshotelneworleans),⁠
📍 Royal Sonesta (@royalsonestano),⁠
📍Virgin Hotels (@virginhotelsnola)⁠
📍 And JW Marriott (@jwmarriottnola)!⁠
⁠
Event attendees are invited to secure their stay early for the July 23 - 28 global cocktail conference. Learn more about our hotel blocks at the link in bio!🔗⁠
⁠
#totc2023 #totc #TalesoftheCocktail2023 #totcf",https://scontent-fra3-2.cdninstagram.com/v/t51.2885-15/331669012_785659812896441_5369385885108695204_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=GGMd8V0e9v0Q7kNvgHPCped&_nc_ht=scontent-fra3-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYA6P0WBs7kelkn-_pyLraP56spQC4x9NJ0jAl4OWDZT5g&oe=66F920E2,253,10,,,337,15616,,16575
