Date,Message,Likes,Impressions,Comments,Clicks,Source
2023-03-03,"Dame Hall of Fame is now the fooBar Catalyst Luncheon! Founded in 2012, Dame Hall of Fame created an opportunity for women in the industry to come together and celebrate accomplishments not commonly recognized by other bar awards. While this intention has not changed, it has been broadened to divest from the gender binary so as to be inclusive of all genders, including people who are non-binary and trans. The reframe has been several years in the making and is based on feedback from the collective of past inductees who hope to make this a supportive space for all current and future members. By introducing the Catalyst Luncheon, the group has not only positioned itself as a collective of diverse changemakers but also as a catalyst for the industry to continue inspiring their peers! Learn more about the fooBar Catalyst Luncheon, previous Tales Catalysts, and more here: http://bit.ly/3ty2F8y",2,1076,0,1,FB Organic
2023-03-04,"In the inspiring words of Brian Fantana, ""It stings the nostrils. In a good way."" Enjoy this recipe for the Sex Panther from Dragonfly Detroit (IG: @dragonflydetroit)! Monkey Shoulder Yellow Chartreuse Banane Du Brasil Peanut Chamomile Lemon fooBar aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels here: https://forms.gle/PjDunJWdgnEt7QnS9 fooBar",11,1102,0,0,FB Organic
2023-03-05,We couldn't have said it better ourselves — Celebrate #AbsintheDay with the recipe for Absinthe Makes The Heart Grow Fonder from Tony Andretti of Home Bar Culture (IG: @homebarculture)! 45ml Tarquin’s Cornish Dry Gin 5ml La Fée Parisienne Absinthe 10ml Luxardo Maraschino Liqueur 5ml Cherry Heering 5ml Campari 25ml Pink Grapefruit Juice 5ml Simple Syrup 10ml Chilled Water Garnish with Grapefruit Twist fooBar aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels here: https://forms.gle/PjDunJWdgnEt7QnS9 fooBar,11,2636,1,0,FB Organic
2023-03-06,"Gathering with us in the heart of the French Quarter for fooBar 2023? Book your stay using one of our hotel blocks: Hyatt Centric French Quarter, Courtyard Marriott Iberville, Four Seasons, Royal Sonesta, Virgin Hotels And JW Marriott! Event attendees are invited to secure their stay early for the July 23 - 28 global cocktail conference. Learn more about our hotel blocks here: http://bit.ly/3LFYYVv fooBar fooBar #fooBar2023 fooBar",2,905,0,2,FB Organic
2023-03-06,"We're teaming up with Singapore Tourism Board to celebrate the multifaceted culture and talent within the island nation. Explore the culture, trade and history of Singapore’s Little India with The Elephant Room Singapore! Elephant Room’s menu of vibrant cocktails, ferments, and jellies is inspired by ingredients. An often under-documented culture is spread to the world with their ingredients freshly sourced from Tekka Market and a selection of spirits sourced from India. Each of its bar team shares the responsibility of operating; not only creating recipes for both bar and cuisine but also working between the floor, kitchen, and bar! Learn more about Elephant Room and other ways fooBar is teaming up with Singapore Tourism Board here: http://bit.ly/3Y3eQam #SingaporexTales #visitsingapore fooBar #fooBar2023 fooBar fooBar",8,3407,0,2,FB Organic
2023-03-07,"Great Scotland Yard! This is extraordinary! Check out the recipe for the Tintin from @Le Salon Cocktail Bar & Lounge (IG: @lesaloncocktailbar) in Tribeca, NYC! Chrysanthemum Vodka Pineapple Black Fig Garnish with Cassis. Brie & Honey on the side. fooBar aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels here: https://forms.gle/PjDunJWdgnEt7QnS9 fooBar",6,2141,0,0,FB Organic
2023-03-08,"Did you further your career at a fooBar event? Did you make a personal connection that impacted your life? Did you discover a life-changing technique or recipe? We want to know! We're preparing for #fooBar2023's seminars, tastings, and special events and we want to hear about your past experiences with all of the above! Give us your best fooBar stories from years past for a chance to be featured on our pages leading up to fooBar! Submit your answers here: https://forms.gle/KbW4nmSGst5jJj2k6 #MeetatTales #MeetatTales2023 fooBar",14,3967,1,4,FB Organic
2023-03-09,"Fashion changes, but style endures, and this cocktail has style! Be sure to try the Coco Chanel from James Coleby (IG: @jcoleby) at The Rabbit Hutch (@rbt_hutch) in Verbier, Switzerland! Washing Campari with Coconut Antica Formula John Robert's Botanic Request Gin (@thebotanicrequest) fooBar aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels here: https://forms.gle/PjDunJWdgnEt7QnS9 fooBar",8,2136,0,0,FB Organic
2023-03-11,Getting 'figgy' with it this Saturday night? Get the night started with a recipe for the Vadouvan Fig Club from Devil's Botany (IG: @devilsbotany) at Coupette (@coupettelondon)! @devilsbotany Absinthe Regalis Vadouvan Syrup Super Figs Egg White Lemon fooBar aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels here: https://forms.gle/PjDunJWdgnEt7QnS9 fooBar,3,2588,0,0,FB Organic
2023-03-15,"Caffeine in a Martini glass? Talk about a perfect blend! Celebrate #EspressoMartiniDay with a recipe from 1931 Gallery Bistro (IG: @1931gallerybistro) in Vancouver, BC, Canada! 1.5oz Goslings Dark Rum 0.5oz Kahlua Pinch of Maldon Salt Double Shot Espresso Coffee Salt Espresso Beans : Hanns Corvalan (@hanns.corvalan) fooBar aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels here: https://forms.gle/PjDunJWdgnEt7QnS9 fooBar",2,2382,0,0,FB Organic
2023-03-15,"2023 Tales Catalyst Luncheon Nominations are open! The Tales Catalyst Luncheon, formerly the Dame Hall of Fame, aims to honor those who are working for the accessibility & intersectionality of the drinks industry. If you know someone who has impacted you by making a lasting change in the industry through inspiring or influencing equity and inclusion, we want to know! In your nomination form, highlight how this person has made strides toward inclusivity and accessibility within the industry. Nominations for Tales Catalysts Honorees close on April 3rd at 11:59 PM EST. Submit yours here: https://bit.ly/3XJCcRJ #2023TalesCatalysts #TalesCatalysts fooBar fooBar #fooBar2023 fooBar",5,1391,0,2,FB Organic
2023-03-17,"We'd trade a pot of gold for this shamrockin' cocktail anyday — Happy #StPatricksDay! Celebrate with the Pissed Leprechaun recipe from Cocktail Contessa (IG: @cocktail_contessa) in Louisville, Kentucky! 1 oz Suze 1 oz WhiskeySmith Co Pineapple Whiskey 1 oz Irish Whisky 1/2 oz Pineapple Syrup Scant 1/4 oz Blue Curacao fooBar aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels here: https://forms.gle/PjDunJWdgnEt7QnS9 fooBar",5,3325,0,0,FB Organic
2023-03-18,"We're teaming up with Singapore Tourism Board to celebrate the multifaceted culture and talent within the island nation. Ready to experience whisky infused with king oyster mushrooms, or red rice sake with a hint of sumac? Discover unexpected ingredients sourced from close to home with Fura! Fura is a plant-forward bar, showcasing how our diet could look in the future due to climate change. The menu is designed around highlighting ingredients that have now become prevalent and in abundance due to our imbalance of the ecosystem. They are not interested in serving you something you've had before! Learn more about Fura and other ways fooBar is teaming up with Singapore Tourism Board here: http://bit.ly/3Y3eQam #SingaporexTales #visitSingapore fooBar Singapore Tourism Board | Visit Singapore | Woodford Reserve Bourbon Distillery | Libbey Pro | Cocktail Kingdom | Campari | Johnnie Walker | Pernod Ricard US",8,2870,0,4,FB Organic
2023-03-19,"Every 'bloody' needs somebody. Our somebody this weekend is the Hail Mary from Aidan Mautschke (IG: @aidan.mautschke) at The Drinkery (@thedrinkery) in Cape Town, South Africa — Check out the recipe below! Vodka Cape Honey Dry Vermouth Fresh Lime Olive Brine Cucumber Bitters Spiced Tomato Juice Smoked Maldon Salt & Pork Crackling fooBar aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels here: https://forms.gle/PjDunJWdgnEt7QnS9 fooBar",7,2751,0,0,FB Organic
2023-03-20,"Celebrate #WomensHistoryMonth with Dame Hall of Fame Inductee Tess Posthumus (IG: @tessposthumus)! Tess is the proud Bar Owner of Flying Dutchmen Cocktails (@flyingdutchmencocktails), a Dame Hall of Fame Inductee, and has also served on the fooBar board for the last 2 years. We sat down with her to discuss the fooBar Catalyst Luncheon rebrand, what intersectionality means to her, contributions that women and non-binary people have made in the drinks industry and so much more! Find our full interview with Tess here: https://bit.ly/40nf516 #WHM fooBar fooBar",2,1009,0,0,FB Organic
2023-03-21,We're feeling 'vine' & dandy on #VermouthDay! Celebrate the aromatized wine with the recipe for Why Not Both? from Wisecraft Mixology (IG: @wisecraft_mixology)! 2 ounces 818 Tequila (@drink818) Infused with Butterfly Pea Petals Ransom Wine Co. & Distillery's (@ransomspirits) 1/2 ounce Dry Vermouth 2 dashes Wisecraft Allspice Bitters Giffard Liqueurs & Syrups' (@giffard_liqueurs_syrups) Rinse of Creme de Violette Garnish with a Luxardo (@luxardoofficial) cherry fooBar aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels here: https://forms.gle/PjDunJWdgnEt7QnS9 fooBar,8,2499,0,0,FB Organic
2023-03-23,"We're teaming up with Singapore Tourism Board to celebrate the multifaceted culture and talent within the island nation. Discover your home away from home with NO SLEEP CLUB — Neither bar, restaurant nor café, yet all of the above! What began after hours as a 4-seat bar in a coffee shop, No Sleep Club has evolved into an all-day space approachable to anyone in the neighborhood. Their knowledge of modern techniques make ""comfort drinks"" like vodka sodas and gin & tonics the best versions of themselves! Learn more about No Sleep Club and other ways fooBar is teaming up with Singapore Tourism Board here: http://bit.ly/3Y3eQam #SingaporexTales #VisitSingapore fooBar VisitSingapore | Woodford Reserve | Libbey Pro | Cocktail Kingdom | Campari | Johnnie Walker | Pernod Ricard USA",22,8015,0,20,FB Organic
2023-03-24,"Our followers are as fly as a Mai Tai and mo'fun than a Mojito. We could go on and on, and we will because it's National #CocktailDay! Thank you for sharing your unique recipes and inspiring creativity for cocktails with us each and every day. We're celebrating with a Blackberry Gin Smash from Empress 1908 Gin (IG: @empress1908gin)! 2 oz Empress 1908 Gin 3 oz Tonic Water 5-6 Blackberries Cucumber Garnish with Cucumber Slice or Rose fooBar aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels here: https://forms.gle/PjDunJWdgnEt7QnS9 fooBar",18,4351,2,4,FB Organic
2023-03-25,"#DYK: The Caipirinha is Brazil's national cocktail? Today, we're sipping on a twist of the traditional drink with the Caipirinha v2 from Tony Rials (IG: @trials_00) at Waxlight Bar a Vin (@waxlight_bar_a_vin) in Buffalo, NY! Coconut-Washed Cachaca Gentiane Passionfruit Bell Pepper Lime fooBar aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels here: https://forms.gle/PjDunJWdgnEt7QnS9 fooBar",4,1797,0,5,FB Organic
2023-03-26,Want to be featured on our pages leading up to fooBar? All you have to do is give us your fooBar stories! Has a fooBar event: Educated you with new craft techniques and/or business training? Advanced your professional career? Supported you through mentorship opportunities? We want to know! Submit your answers here: https://forms.gle/KbW4nmSGst5jJj2k6 #MeetAtTales #MeetAtTales2023 fooBar,0,2439,0,0,FB Organic
2023-03-27,"This recipe is true top-shelf material, and a great way to celebrate International #WhiskeyDay! Enjoy the Close Friend cocktail from Alex Bowles (IG: @alex_vowles) at the Hawthorn Lounge (@hawthornlounge) in Wellington, New Zealand! 45ml Rye Whiskey 5ml Demerara 2:1 5ml Maraschino Liqueur 5ml House Made Curacao 2 dashes each Angostura and Orange bitters fooBar aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels here: https://forms.gle/PjDunJWdgnEt7QnS9 fooBar",9,2473,0,0,FB Organic
2023-03-27,"You only have 1 week left to submit your 2023 Tales Catalyst Luncheon Nominations! The Tales Catalyst Luncheon, formerly the Dame Hall of Fame, welcomes more members this year that highlight marginalized groups within the industry and shine a spotlight on leaders actively making changes in their communities. If you would like to recognize a woman, non-binary, and trans person who has made unique and lasting contributions to the global hospitality industry, submit your nomination by April 3rd at 11:59 PM EST here: https://bit.ly/3XJCcRJ #2023TalesCatalysts #TalesCatalysts fooBar fooBar #fooBar2023 fooBar",2,1041,0,2,FB Organic
2023-03-28,"Checking-in to fooBar? We recommend checking-out the charm, convenience and culture our event hotel blocks have to offer: Hyatt Centric French Quarter, Courtyard Marriott Iberville, Four Seasons, Royal Sonesta, Virgin Hotels And JW Marriott! fooBar attendees are invited to secure their stay early for the July 23 - 28 global cocktail conference. Learn more about our hotel blocks here: http://bit.ly/3LFYYVv fooBar #fooBar2023 fooBar",7,2553,0,10,FB Organic
2023-03-29,"Shame on us for not trying this recipe sooner! Enjoy the Fool Me Once cocktail from Elmer Mejicanos (IG: @elmer.mejicanos) at Causwells (@causwells) in San Francisco, CA! Monkey Shoulder Whisky Egg Sake Yuzu Rice Cream Garnish with Burnt Rice Paper Love Letter fooBar aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels here: https://forms.gle/PjDunJWdgnEt7QnS9 fooBar",9,3403,0,2,FB Organic
2023-03-31,Who needs GPS when you have The Guild Navigator from Albi DC (@albiwashdc)? Continue straight ahead and arrive at the recipe for their cocktail below! Toki Japanese Whisky Lebanese Seven Spice Lime Topo Chico fooBar aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels here: https://forms.gle/PjDunJWdgnEt7QnS9 fooBar,6,1662,0,0,FB Organic
2023-04-02,"It's almost time to get into the spirit of spirits — Tickets for fooBar go live in just 1 Month! This year, we're embracing the theme of vitalization at the global cocktail conference to encapsulate the hospitality community’s: Vibrancy, Adaptability And its unmatched kinetic energy! Each of which brings so much life to our shared experience. Learn more about what to expect at fooBar 2023 here: http://bit.ly/3LFYYVv",13,2724,0,9,FB Organic
2023-04-02,"Tomorrow is the last day to submit your 2023 Catalyst Luncheon nominations! The Catalyst Luncheon honors those who are working for the accessibility & intersectionality of the drinks industry. If you know a woman, non-binary, or trans person who has impacted you by making a lasting change in the industry through inspiring or influencing equity and inclusion, we want to know! Nominations close at the end of April 3rd. Submit yours here: http://bit.ly/3ty2F8y #2023TalesCatalysts #TalesCatalysts fooBar fooBar #fooBar2023 fooBar",3,835,0,1,FB Organic
2023-04-02,"Your #AprilFools Day may have been full of pranks, but you know what they say, Shiitake Happens! Check out this recipe from @Elmer Mejicanos (IG: @elmer.mejicanos) at Causwells! 1 oz @Absolut Vodka 1.5 oz Mushroom Infused Fiero from @Martini & Rossi 3 dashes Caribbean Bitters .25 oz Simple Syrup .75 oz Lime Juice 5 drops Saline Garnish with Passion Fruit Foam and 5 Dots of Angostura Bitters fooBar aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels here: https://forms.gle/PjDunJWdgnEt7QnS9 fooBar",2,2851,0,1,FB Organic
